i,x,y,z
12970,0.481041,0.367558,-0.816621
12971,0.741414,0.586217,-0.685676
12972,0.920168,0.768428,-0.527395
12973,0.997624,0.902862,-0.348089
12974,0.965255,0.981161,-0.154906
12975,0.826625,0.998456,0.044453
12976,0.596995,0.953671,0.242040
12977,0.301645,0.849592,0.429978
12978,-0.026913,0.692689,0.600773
12979,-0.352508,0.492719,0.747618
12980,-0.639296,0.262113,0.864657
12981,-0.855707,0.015211,0.947226
12982,-0.977917,-0.232638,0.992031
12983,-0.992471,-0.466022,0.997287
12984,-0.897768,-0.670430,0.962785
12985,-0.704234,-0.833155,0.889899
12986,-0.433173,-0.944079,0.781536
12987,-0.114425,-0.996304,0.642016
12988,0.216918,-0.986583,0.476900
12989,0.524383,-0.915522,0.292772
12990,0.774120,-0.787538,0.096972
12991,0.938637,-0.610589,-0.102694
12992,0.999823,-0.395676,-0.298266
12993,0.950943,-0.156162,-0.481947
12994,0.797377,0.093061,-0.646414
12995,0.556031,0.336499,-0.785111
12996,0.253473,0.559014,-0.892508
12997,-0.076988,0.746773,-0.964323
12998,-0.398974,0.888101,-0.997694
12999,-0.677038,0.974211,-0.991290
13000,-0.880570,0.999749,-0.945367
13001,-0.987164,0.963128,-0.861754
13002,-0.985084,0.866624,-0.743786
13003,-0.874560,0.716238,-0.596166
13004,-0.667760,0.521320,-0.424778
13005,-0.387448,0.293988,-0.236456
13006,-0.064484,0.048378,-0.038708
13007,0.265579,-0.200241,0.160585
13008,0.566406,-0.436409,0.353475
13009,0.804879,-0.645443,0.532273
13010,0.954746,-0.814347,0.689851
13011,0.999509,-0.932619,0.819927
13012,0.934240,-0.992905,0.917315
13013,0.766124,-0.991457,0.978132
13014,0.513668,-0.928365,0.999955
13015,0.204665,-0.807552,0.981912
13016,-0.126869,-0.636529,0.924724
13017,-0.444437,-0.425930,0.830670
13018,-0.713078,-0.188848,0.703500
13019,-0.903219,0.059975,0.548283
13020,-0.993929,0.305069,0.371208
13021,-0.975220,0.531195,0.179334
13022,-0.849154,0.724295,-0.019689
13023,-0.629607,0.872361,-0.217927
13024,-0.340749,0.966188,-0.407478
13025,-0.014380,0.999942,-0.580783
13026,0.313572,0.971524,-0.730934
13027,0.607005,0.882702,-0.851946
13028,0.833614,0.738998,-0.938993
13029,0.968455,0.549346,-0.988605
13030,0.996682,0.325539,-0.998805
13031,0.915188,0.081491,-0.969185
13032,0.732944,-0.167623,-0.900928
13033,0.470014,-0.406316,-0.796753
13034,0.155342,-0.619745,-0.660814
13035,-0.176432,-0.794642,-0.498530
13036,-0.488782,-0.920132,-0.316372
13037,-0.747325,-0.988413,-0.121601
13038,-0.923597,-0.995239,0.078018
13039,-0.998194,-0.940186,0.274527
13040,-0.962904,-0.826676,0.460091
13041,-0.821612,-0.661768,0.627313
13042,-0.589871,-0.455714,0.769525
13043,-0.293194,-0.221326,0.881060
13044,0.035760,0.026822,0.957469
13045,0.360777,0.273303,0.995707
13046,0.646077,0.502792,0.994249
13047,0.860254,0.701019,0.953153
13048,0.979728,0.855660,0.874059
13049,0.991348,0.957101,0.760118
13050,0.893835,0.999033,0.615874
13051,0.697922,0.978851,0.447077
13052,0.425178,0.897808,0.260457
13053,0.105628,0.760944,0.063452
13054,-0.225551,0.576768,-0.136081
13055,-0.531899,0.356732,-0.330190
13056,-0.779693,0.114515,-0.511135
13057,-0.941653,-0.134821,-0.671703
13058,-0.999950,-0.375775,-0.805492
13059,-0.948167,-0.593365,-0.907168
13060,-0.792004,-0.774062,-0.972679
13061,-0.548652,-0.906632,-0.999412
13062,-0.244901,-0.982832,-0.986302
13063,0.085810,-0.997925,-0.933871
13064,0.407074,-0.950971,-0.844209
13065,0.683526,-0.844890,-0.720891
13066,0.884730,-0.686278,-0.568834
13067,0.988539,-0.484997,-0.394099
13068,0.983522,-0.253561,-0.203653
13069,0.870234,-0.006360,-0.005088
13070,0.661145,0.241237,0.193680
13071,0.379273,0.473835,0.384727
13072,0.055648,0.676972,0.560436
13073,-0.274102,0.838018,0.713802
13074,-0.573678,0.946960,0.838711
13075,-0.810100,0.997025,0.930183
13076,-0.957341,0.985100,0.984572
13077,-0.999192,0.911926,0.999709
13078,-0.931046,0.782052,0.974991
13079,-0.760405,0.603555,0.911403
13080,-0.506054,0.387532,0.811480
13081,-0.195993,0.147413,0.679206
13082,0.135644,-0.101871,0.519854
13083,0.452348,-0.344821,0.339778
13084,0.719256,-0.566331,0.146155
13085,0.906983,-0.752630,-0.053294
13086,0.994863,-0.892134,-0.250619
13087,0.973224,-0.976170,-0.437952
13088,0.844446,-0.999512,-0.607826
13089,0.622706,-0.960709,-0.753467
13090,0.332414,-0.862174,-0.869070
13091,0.005529,-0.710033,-0.950026
13092,-0.321965,-0.513746,-0.993108
13093,-0.614015,-0.285516,-0.996597
13094,-0.838471,-0.039535,-0.960355
13095,-0.970622,0.208905,-0.885827
13096,-0.995922,0.444356,-0.775984
13097,-0.911584,0.652179,-0.635204
13098,-0.726894,0.819452,-0.469101
13099,-0.462183,0.935777,-0.284297
13100,-0.146592,0.993919,-0.088158
13101,0.185137,0.990264,0.111495
13102,0.496485,0.925039,0.306703
13103,0.753177,0.802300,0.489684
13104,0.926954,0.629677,0.653142
13105,0.998687,0.417905,0.790562
13106,0.960478,0.180149,0.896465
13107,0.816534,-0.068808,0.966629
13108,0.582701,-0.313486,0.998256
13109,0.284720,-0.538674,0.990086
13110,-0.044604,-0.730369,0.942444
13111,-0.369018,-0.876654,0.857230
13112,-0.652808,-0.968432,0.737841
13113,-0.864733,-0.999998,0.589036
13114,-0.981463,-0.969389,0.416749
13115,-0.990148,-0.878508,0.227847
13116,-0.889831,-0.733006,0.029861
13117,-0.691556,-0.541929,-0.169315
13118,-0.417150,-0.317157,-0.361741
13119,-0.096822,-0.072666,-0.539745
13120,0.234165,0.176343,-0.696232
13121,0.539373,0.414387,-0.824962
13122,0.785204,0.626668,-0.920803
13123,0.944595,0.799985,-0.979935
13124,0.999999,0.923563,-1.000000
13125,0.945317,0.989718,-0.980198
13126,0.786569,0.994337,-0.921319
13127,0.541231,0.937133,-0.825709
13128,0.236310,0.821663,-0.697181
13129,-0.094625,0.655106,-0.540859
13130,-0.415143,0.447818,-0.362975
13131,-0.689960,0.212686,-0.170620
13132,-0.888821,-0.035669,0.028538
13133,-0.989836,-0.281807,0.226557
13134,-0.981884,-0.510423,0.415545
13135,-0.865839,-0.707304,0.587966
13136,-0.654478,-0.860208,0.736946
13137,-0.371068,-0.959628,0.856547
13138,-0.046809,-0.999383,0.942000
13139,0.282604,-0.977002,0.989899
13140,0.580906,-0.893875,0.998333
13141,0.815258,-0.755171,0.966967
13142,0.959861,-0.569515,0.897051
13143,0.998798,-0.348449,0.791373
13144,0.927780,-0.105718,0.654145
13145,0.754627,0.143586,0.490838
13146,0.498400,0.383963,0.307963
13147,0.187306,0.600466,0.112810
13148,-0.144408,0.779636,-0.086839
13149,-0.460225,0.910332,-0.283027
13150,-0.725377,0.984427,-0.467932
13151,-0.910675,0.997316,-0.634181
13152,-0.995720,0.948196,-0.775148
13153,-0.971151,0.840122,-0.885212
13154,-0.839671,0.679814,-0.959985
13155,-0.615755,0.477237,-0.996487
13156,-0.324054,0.244989,-0.993262
13157,0.003322,-0.002492,-0.950439
13158,0.330332,-0.249817,-0.869724
13159,0.620977,-0.481611,-0.754337
13160,0.843261,-0.683460,-0.608877
13161,0.972714,-0.842815,-0.439142
13162,0.995084,-0.949767,-0.251901
13163,0.907910,-0.997668,-0.054617
13164,0.720787,-0.983539,0.144845
13165,0.454316,-0.908258,0.338532
13166,0.137830,-0.776506,0.518723
13167,-0.193828,-0.596474,0.678234
13168,-0.504149,-0.379357,0.810706
13169,-0.758970,-0.138653,0.910857
13170,-0.930239,0.110672,0.974696
13171,-0.999101,0.353115,0.999676
13172,-0.957977,0.573604,0.984803
13173,-0.811392,0.758429,0.930669
13174,-0.575484,0.896098,0.839432
13175,-0.276224,0.978052,0.714729
13176,0.053445,0.999196,0.561532
13177,0.377230,0.958214,0.385949
13178,0.659488,0.857656,0.194979
13179,0.869145,0.703772,-0.003764
13180,0.983121,0.506132,-0.202357
13181,0.988869,0.277022,-0.392882
13182,0.885757,0.030689,-0.567745
13183,0.685135,-0.217553,-0.719973
13184,0.409089,-0.452268,-0.843499
13185,0.088008,-0.658863,-0.933396
13186,-0.242761,-0.824493,-0.986082
13187,-0.546806,-0.938861,-0.999457
13188,-0.790655,-0.994854,-0.972986
13189,-0.947464,-0.988993,-0.907725
13190,-0.999970,-0.921640,-0.806276
13191,-0.942394,-0.796985,-0.672683
13192,-0.781073,-0.622776,-0.512273
13193,-0.533766,-0.409847,-0.331440
13194,-0.227700,-0.171435,-0.137393
13195,0.103433,0.077636,0.062131
13196,0.423179,0.321879,0.259178
13197,0.696340,0.546110,0.445892
13198,0.892843,0.736386,0.614830
13199,0.991056,0.880878,0.759257
13200,0.980168,0.970601,0.873415
13201,0.861377,0.999976,0.952752
13202,0.647760,0.967178,0.994106
13203,0.362834,0.874245,0.995828
13204,0.037965,0.726956,0.957850
13205,-0.291083,0.534469,0.881685
13206,-0.588088,0.308750,0.770370
13207,-0.820352,0.063835,0.628343
13208,-0.962306,-0.185048,0.461266
13209,-0.998324,-0.422427,0.275800
13210,-0.924441,-0.633541,0.079338
13211,-0.748789,-0.805264,-0.120286
13212,-0.490706,-0.926920,-0.315115
13213,-0.178604,-0.990945,-0.497382
13214,0.153161,-0.993357,-0.659819
13215,0.468065,-0.934008,-0.795952
13216,0.731441,-0.816586,-0.900352
13217,0.914296,-0.648393,-0.968858
13218,0.996499,-0.439886,-0.998739
13219,0.969002,-0.204029,-0.988804
13220,0.834831,0.044514,-0.939447
13221,0.608757,0.290289,-0.852638
13222,0.315667,0.518015,-0.731837
13223,-0.012173,0.713533,-0.581860
13224,-0.338674,0.864688,-0.408686
13225,-0.627891,0.962080,-0.219219
13226,-0.847986,0.999655,-0.021013
13227,-0.974730,0.975076,0.178032
13228,-0.994169,0.889872,0.369978
13229,-0.904164,0.749340,0.547175
13230,-0.714623,0.562217,0.702558
13231,-0.446413,0.340139,0.829932
13232,-0.129058,0.096912,0.924219
13233,0.202504,-0.152340,0.981661
13234,0.511773,-0.392121,0.999966
13235,0.764703,-0.607521,0.978407
13236,0.933450,-0.785148,0.917841
13237,0.999437,-0.913959,0.820684
13238,0.955400,-0.985944,0.690809
13239,0.806187,-0.996628,0.533393
13240,0.568223,-0.945347,0.354713
13241,0.267706,-0.835288,0.161891
13242,-0.062281,-0.673295,-0.037384
13243,-0.385413,-0.469440,-0.235170
13244,-0.666115,-0.236398,-0.423579
13245,-0.873488,0.011343,-0.595102
13246,-0.984702,0.258378,-0.742901
13247,-0.987514,0.489349,-0.861082
13248,-0.881614,0.689894,-0.944934
13249,-0.678661,0.847545,-0.991115
13250,-0.400996,0.952500,-0.997783
13251,-0.079188,0.998233,-0.964673
13252,0.251338,0.981901,-0.893104
13253,0.554195,0.904519,-0.785931
13254,0.796043,0.770898,-0.647424
13255,0.950258,0.589346,-0.483107
13256,0.999862,0.371152,-0.299530
13257,0.939396,0.129882,-0.104011
13258,0.775515,-0.119464,0.095654
13259,0.526261,-0.361383,0.291506
13260,0.219072,-0.580832,0.475736
13261,-0.112233,-0.764168,0.641000
13262,-0.431183,-0.899992,0.780709
13263,-0.702665,-0.979858,0.889295
13264,-0.896794,-0.998802,0.962426
13265,-0.992199,-0.955645,0.997189
13266,-0.978376,-0.853071,0.992197
13267,-0.856847,-0.697457,0.947649
13268,-0.640992,-0.498478,0.865322
13269,-0.354572,-0.268506,0.748497
13270,-0.029119,-0.021840,0.601831
13271,0.299540,0.226183,0.431173
13272,0.595223,0.460144,0.243325
13273,0.825381,0.665496,0.045776
13274,0.964676,0.829470,-0.153597
13275,0.997773,0.941871,-0.346847
13276,0.921030,0.995712,-0.526270
13277,0.742893,0.987644,-0.684711
13278,0.482975,0.918169,-0.815856
13279,0.169888,0.791607,-0.914475
13280,-0.161902,0.615827,-0.976636
13281,-0.475868,0.401757,-0.999862
13282,-0.737448,0.162708,-0.983227
13283,-0.917845,-0.086457,-0.927394
13284,-0.997200,-0.330247,-0.834588
13285,-0.966778,-0.553504,-0.708510
13286,-0.829926,-0.742346,-0.554186
13287,-0.601711,-0.885033,-0.377768
13288,-0.307256,-0.972693,-0.186290
13289,0.021024,-0.999876,0.012615
13290,0.346989,-0.964891,0.211017
13291,0.634755,-0.869914,0.401006
13292,0.852644,-0.720850,0.575009
13293,0.976669,-0.526967,0.726088
13294,0.993176,-0.300319,0.848220
13295,0.900348,-0.055000,0.936536
13296,0.708404,0.193740,0.987515
13297,0.438475,0.430433,0.999126
13298,0.120276,0.640364,0.970904
13299,-0.211164,0.810481,0.903975
13300,-0.519358,0.930206,0.801008
13301,-0.770377,0.992095,0.666107
13302,-0.936589,0.992300,0.504651
13303,-0.999695,0.930809,0.323076
13304,-0.952749,0.811445,0.128620
13305,-0.800918,0.641629,-0.070963
13306,-0.560917,0.431920,-0.267717
13307,-0.259168,0.195356,-0.453798
13308,0.071113,-0.053355,-0.621787
13309,0.393565,-0.298747,-0.764988
13310,0.672691,-0.525566,-0.877691
13311,0.877763,-0.719707,-0.955403
13312,0.986206,-0.869100,-0.995027
13313,0.986081,-0.964457,-0.994982
13314,0.877402,-0.999848,-0.955270
13315,0.672133,-0.973074,-0.877474
13316,0.392872,-0.885799,-0.764697
13317,0.070361,-0.743449,-0.621433
13318,-0.259895,-0.554875,-0.453395
13319,-0.561541,-0.331802,-0.267281
13320,-0.801369,-0.088098,-0.070512
13321,-0.952977,0.161082,0.129069
13322,-0.999676,0.400248,0.323504
13323,-0.936324,0.614528,0.505041
13324,-0.769896,0.790599,0.666445
13325,-0.518714,0.917515,0.801279
13326,-0.210427,0.987385,0.904169
13327,0.121024,0.995863,0.971012
13328,0.439152,0.942424,0.999145
13329,0.708936,0.830389,0.987444
13330,0.900675,0.666725,0.936377
13331,0.993263,0.461607,0.847980
13332,0.976506,0.227788,0.725777
13333,0.852250,-0.020193,0.574639
13334,0.634173,-0.266919,0.400592
13335,0.346282,-0.497049,0.210575
13336,0.020270,-0.696275,0.012163
13337,-0.307973,-0.852210,-0.186734
13338,-0.602313,-0.955158,-0.378187
13339,-0.830346,-0.998720,-0.554562
13340,-0.966970,-0.980186,-0.708829
13341,-0.997144,-0.900709,-0.834837
13342,-0.917546,-0.765230,-0.927563
13343,-0.736939,-0.582172,-0.983310
13344,-0.475205,-0.362919,-0.999855
13345,-0.161158,-0.121100,-0.976539
13346,0.170630,0.128248,-0.914292
13347,0.483635,0.369622,-0.815594
13348,0.743398,0.588014,-0.684382
13349,0.921323,0.769847,-0.525885
13350,0.997823,0.903815,-0.346423
13351,0.964477,0.981587,-0.153150
13352,0.824956,0.998330,0.046228
13353,0.594618,0.953001,0.243763
13354,0.298821,0.848419,0.431581
13355,-0.029872,0.691086,0.602192
13356,-0.355277,0.490785,0.748797
13357,-0.641570,0.259970,0.865548
13358,-0.857235,0.012990,0.947794
13359,-0.978531,-0.234797,0.992253
13360,-0.992104,-0.467985,0.997155
13361,-0.896460,-0.672076,0.962303
13362,-0.702129,-0.834381,0.889088
13363,-0.430503,-0.944808,0.780427
13364,-0.111484,-0.996492,0.640653
13365,0.219808,-0.986218,0.475338
13366,0.526901,-0.914627,0.291073
13367,0.775990,-0.786168,0.095204
13368,0.939654,-0.608829,-0.104461
13369,0.999874,-0.393636,-0.299961
13370,0.950023,-0.153968,-0.483503
13371,0.795587,0.095272,-0.647769
13372,0.553568,0.338589,-0.786210
13373,0.250609,0.560854,-0.893308
13374,-0.079939,0.748248,-0.964792
13375,-0.401687,0.889119,-0.997813
13376,-0.679214,0.974709,-0.991055
13377,-0.881969,0.999697,-0.944786
13378,-0.987632,0.962528,-0.860852
13379,-0.984570,0.865514,-0.742598
13380,-0.873121,0.714687,-0.594739
13381,-0.665553,0.519423,-0.423170
13382,-0.384717,0.291865,-0.234730
13383,-0.061529,0.046160,-0.036932
13384,0.268432,-0.202416,0.162338
13385,0.568843,-0.438406,0.355136
13386,0.806632,-0.647138,0.533776
13387,0.955622,-0.815634,0.691136
13388,0.999412,-0.933418,0.820942
13389,0.933180,-0.993167,0.918020
13390,0.764218,-0.991165,0.978500
13391,0.511126,-0.927537,0.999970
13392,0.201766,-0.806240,0.981574
13393,-0.129805,-0.634815,0.924046
13394,-0.447087,-0.423920,0.829680
13395,-0.715150,-0.186667,0.702236
13396,-0.904486,0.062191,0.546797
13397,-0.994250,0.307183,0.369558
13398,-0.974561,0.533075,0.177587
13399,-0.847586,0.725824,-0.021465
13400,-0.627304,0.873444,-0.219661
13401,-0.337965,0.966758,-0.409099
13402,-0.011420,0.999963,-0.582228
13403,0.316382,0.970996,-0.732146
13404,0.609355,0.881657,-0.852875
13405,0.835246,0.737500,-0.939602
13406,0.969188,0.547490,-0.988871
13407,0.996436,0.323439,-0.998717
13408,0.913990,0.079278,-0.968746
13409,0.730927,-0.169812,-0.900155
13410,0.467399,-0.408343,-0.795678
13411,0.152416,-0.621486,-0.659480
13412,-0.179345,-0.795988,-0.496990
13413,-0.491363,-0.921000,-0.314686
13414,-0.749289,-0.988747,-0.119837
13415,-0.924728,-0.995020,0.079789
13416,-0.998368,-0.939427,0.276234
13417,-0.962101,-0.825425,0.461667
13418,-0.819920,-0.660102,0.628695
13419,-0.587478,-0.453737,0.770658
13420,-0.290362,-0.219161,0.881898
13421,0.038718,0.029042,0.957980
13422,0.363536,0.275439,0.995869
13423,0.648334,0.504710,0.994057
13424,0.861760,0.702601,0.952615
13425,0.980317,0.856807,0.873194
13426,0.990955,0.957742,0.758963
13427,0.892503,0.999129,0.614474
13428,0.695799,0.978394,0.445488
13429,0.422497,0.896828,0.258741
13430,0.102683,0.759502,0.061680
13431,-0.228434,0.574953,-0.137841
13432,-0.534404,0.354657,-0.331866
13433,-0.781543,0.112309,-0.512661
13434,-0.942645,-0.137021,-0.673018
13435,-0.999976,-0.377832,-0.806543
13436,-0.947222,-0.595151,-0.907914
13437,-0.790193,-0.775466,-0.973090
13438,-0.546175,-0.907567,-0.999471
13439,-0.242030,-0.983240,-0.986007
13440,0.088759,-0.997779,-0.933234
13441,0.409777,-0.950282,-0.843256
13442,0.685684,-0.843700,-0.719659
13443,0.886107,-0.684662,-0.567372
13444,0.988981,-0.483054,-0.392466
13445,0.982983,-0.251412,-0.201914
13446,0.868772,-0.004139,-0.003311
13447,0.658921,0.243391,0.195423
13448,0.376532,0.475789,0.386366
13449,0.052692,0.678604,0.561906
13450,-0.276948,0.839227,0.715045
13451,-0.576101,0.947671,0.839677
13452,-0.811832,0.997194,0.930834
13453,-0.958192,0.984715,0.984881
13454,-0.999069,0.911012,0.999665
13455,-0.929962,0.780667,0.974595
13456,-0.758479,0.601783,0.910670
13457,-0.503498,0.385484,0.810441
13458,-0.193089,0.145217,0.677901
13459,0.138577,-0.104079,0.518336
13460,0.454987,-0.346904,0.338106
13461,0.721309,-0.568160,0.144398
13462,0.908225,-0.754090,-0.055068
13463,0.995159,-0.893135,-0.252338
13464,0.972539,-0.976649,-0.439548
13465,0.842856,-0.999440,-0.609235
13466,0.620386,-0.960090,-0.754634
13467,0.329621,-0.861047,-0.869948
13468,0.002569,-0.708468,-0.950579
13469,-0.324766,-0.511839,-0.993314
13470,-0.616349,-0.283388,-0.996449
13471,-0.840080,-0.037316,-0.959858
13472,-0.971330,0.211076,-0.885001
13473,-0.995651,0.446344,-0.774862
13474,-0.910363,0.653860,-0.633831
13475,-0.724858,0.820723,-0.467532
13476,-0.459555,0.936557,-0.282594
13477,-0.143662,0.994161,-0.086389
13478,0.188046,0.989952,0.113260
13479,0.499053,0.924193,0.308393
13480,0.755121,0.800972,0.491232
13481,0.928061,0.627951,0.654486
13482,0.998834,0.415886,0.791649
13483,0.959650,0.177964,0.897251
13484,0.814821,-0.071023,0.967082
13485,0.580292,-0.315594,0.998359
13486,0.281881,-0.540543,0.989835
13487,-0.047561,-0.731884,0.941848
13488,-0.371768,-0.877720,0.856314
13489,-0.655048,-0.968983,0.736641
13490,-0.866216,-1.000000,0.587600
13491,-0.982026,-0.968842,0.415133
13492,-0.989729,-0.877445,0.226117
13493,-0.888476,-0.731494,0.028086
13494,-0.689414,-0.540061,-0.171065
13495,-0.414457,-0.315051,-0.363396
13496,-0.093875,-0.070452,-0.541240
13497,0.237042,0.178528,-0.697506
13498,0.541864,0.416407,-0.825964
13499,0.787034,0.628396,-0.921494
13500,0.945563,0.801315,-0.980287
13501,0.999998,0.924412,-0.999999
13502,0.944348,0.990033,-0.979845
13503,0.784738,0.994099,-0.920627
13504,0.538739,0.936356,-0.824706
13505,0.233432,0.820396,-0.695907
13506,-0.097572,0.653427,-0.539364
13507,-0.417835,0.445831,-0.361319
13508,-0.692100,0.210516,-0.168869
13509,-0.890174,-0.037888,0.030313
13510,-0.990253,-0.283937,0.228287
13511,-0.981318,-0.512331,0.417160
13512,-0.864354,-0.708872,0.589402
13513,-0.652237,-0.861338,0.738146
13514,-0.368317,-0.960250,0.857463
13515,-0.043851,-0.999459,0.942595
13516,0.285442,-0.976526,0.990149
13517,0.583313,-0.892877,0.998229
13518,0.816969,-0.753714,0.966513
13519,0.960688,-0.567688,0.896265
13520,0.998648,-0.346367,0.790285
13521,0.926671,-0.103510,0.652800
13522,0.752681,0.145783,0.489289
13523,0.495831,0.386012,0.306272
13524,0.184397,0.602241,0.111045
13525,-0.147337,0.781025,-0.088609
13526,-0.462851,0.911248,-0.284730
13527,-0.727411,0.984815,-0.469501
13528,-0.911894,0.997151,-0.635554
13529,-0.995990,0.947488,-0.776269
13530,-0.970441,0.838916,-0.886037
13531,-0.838060,0.678183,-0.960481
13532,-0.613420,0.475285,-0.996634
13533,-0.321251,0.242836,-0.993054
13534,0.006283,-0.004712,-0.949885
13535,0.333125,-0.251967,-0.868846
13536,0.623295,-0.483555,-0.753170
13537,0.844849,-0.685079,-0.607467
13538,0.973397,-0.844008,-0.437546
13539,0.994787,-0.950460,-0.250181
13540,0.906665,-0.997817,-0.052843
13541,0.718732,-0.983135,0.146602
13542,0.451676,-0.907326,0.340203
13543,0.134897,-0.775105,0.520241
13544,-0.196732,-0.594690,0.679538
13545,-0.506704,-0.377301,0.811744
13546,-0.760894,-0.136454,0.911589
13547,-0.931321,0.112878,0.975091
13548,-0.999222,0.355192,0.999720
13549,-0.957123,0.575422,0.984493
13550,-0.809658,0.759874,0.930017
13551,-0.573061,0.897081,0.838465
13552,-0.273377,0.978513,0.713485
13553,0.056401,0.999105,0.560062
13554,0.379970,0.957577,0.384310
13555,0.661710,0.856512,0.193237
13556,0.870605,0.702193,-0.005540
13557,0.983658,0.504215,-0.204096
